city,Chambres,Surface_totale_m²,Salles_de_bain,Prix,ipai_t4_2024
Safi,6,281.704,4.0,1865198,10.35
Safi,6,249.136,3.0,1284398,10.35
Safi,6,222.088,4.0,1272423,10.35
Safi,5,290.444,3.0,1418196,10.35
Safi,2,115.0,2.0,879234,10.35
Safi,4,137.724,1.0,708271,10.35
Safi,3,174.524,2.0,1160394,10.35
Safi,3,154.284,3.0,686571,10.35
Safi,4,194.948,3.0,931191,10.35
Safi,5,271.308,3.0,1217216,10.35
Safi,6,279.496,4.0,1488790,10.35
Safi,5,312.34,4.0,1642098,10.35
Safi,5,293.204,3.0,1657583,10.35
Safi,3,132.48,1.0,810543,10.35
Berrched,5,290.812,3.0,1705580,10.35
Berrched,3,128.61599999999999,1.0,906863,10.35
Berrched,4,218.684,3.0,1008251,10.35
Berrched,4,205.896,2.0,1001230,10.35
Berrched,6,246.284,4.0,1296138,10.35
Berrched,5,262.108,4.0,1373134,10.35
Berrched,3,197.34,2.0,1114247,10.35
Berrched,4,164.128,3.0,891203,10.35
Berrched,6,259.624,3.0,1267813,10.35
Berrched,3,120.79599999999999,1.0,697346,10.35
Berrched,4,167.072,2.0,1143263,10.35
Berrched,6,274.712,4.0,1124039,10.35
Berrched,4,144.808,2.0,943918,10.35
Berrched,2,87.124,1.0,414746,10.35
Berrched,4,205.62,3.0,1123286,10.35
Berrched,6,276.276,3.0,1823083,10.35
Berrched,6,255.668,3.0,1120693,10.35
Berrched,3,151.248,2.0,869143,10.35
Berrched,6,265.69599999999997,3.0,1167004,10.35
Berrched,3,160.724,3.0,687779,10.35
Berrched,6,270.664,3.0,1195036,10.35
Berrched,4,143.796,3.0,831094,10.35
Berrched,4,199.732,2.0,1078519,10.35
Berrched,4,216.292,2.0,1149230,10.35
Berrched,5,315.74399999999997,4.0,1640048,10.35
Berrched,6,320.528,4.0,1752557,10.35
Berrched,4,159.06799999999998,2.0,876624,10.35
Berrched,4,164.31199999999998,3.0,924189,10.35
Berrched,2,90.068,2.0,444196,10.35
Berrched,6,305.256,4.0,1896761,10.35
Berrched,2,102.764,1.0,803707,10.35
Berrched,5,230.46,3.0,1343886,10.35
Berrched,2,79.488,1.0,521049,10.35
Berrched,6,261.188,3.0,1280775,10.35
Berrched,5,281.52,4.0,1439649,10.35
Berrched,2,79.488,2.0,661635,10.35
Berrched,6,256.404,4.0,1291188,10.35
Berrched,3,217.764,3.0,1126102,10.35
Berrched,4,165.692,3.0,1182555,10.35
Berrched,4,169.924,3.0,1074262,10.35
Berrched,4,198.72,3.0,1065132,10.35
Berrched,1,97.704,2.0,512033,10.35
Berrched,5,253.46,4.0,1264123,10.35
Berrched,3,194.57999999999998,3.0,989325,10.35
Berrched,3,191.912,3.0,946721,10.35
Berrched,4,182.804,3.0,1006003,10.35
Berrched,6,225.308,3.0,1359517,10.35
Berrched,3,152.444,3.0,865092,10.35
Berrched,6,228.252,3.0,1324022,10.35
Berrched,2,70.288,1.0,429014,10.35
Berrched,5,222.456,4.0,1315993,10.35
Berrched,5,236.53199999999998,3.0,1407716,10.35
Berrched,4,177.376,3.0,1011454,10.35
Berrched,2,94.944,1.0,604423,10.35
Berrched,2,105.984,1.0,810120,10.35
Berrched,3,162.656,2.0,825898,10.35
Berrched,6,221.904,3.0,1285252,10.35
Berrched,5,275.08,3.0,1340889,10.35
Berrched,2,70.472,2.0,446814,10.35
Casablanca,6,309.948,3.0,1783698,4.3
Casablanca,5,296.792,3.0,1530001,4.3
Casablanca,4,135.976,1.0,774201,4.3
Casablanca,2,84.272,1.0,643904,4.3
Casablanca,4,200.928,2.0,955552,4.3
Casablanca,2,100.648,2.0,558869,4.3
Casablanca,4,135.7,1.0,748278,4.3
Casablanca,3,146.832,3.0,726335,4.3
Casablanca,2,113.52799999999999,2.0,877098,4.3
Casablanca,6,265.236,3.0,1389438,4.3
Casablanca,5,309.12,3.0,1660588,4.3
Casablanca,5,311.42,3.0,1490699,4.3
Casablanca,5,264.408,3.0,1122727,4.3
Casablanca,5,256.772,3.0,1270901,4.3
Casablanca,6,244.81199999999998,4.0,1183779,4.3
Casablanca,3,141.496,2.0,799009,4.3
Casablanca,4,211.6,2.0,937137,4.3
Casablanca,3,181.05599999999998,2.0,1064968,4.3
Casablanca,5,318.13599999999997,3.0,1760624,4.3
Casablanca,6,244.352,3.0,1418964,4.3
Casablanca,3,212.704,3.0,1156583,4.3
Casablanca,3,184.0,2.0,1070464,4.3
Casablanca,2,109.02,2.0,763885,4.3
Casablanca,6,263.396,4.0,1423363,4.3
Casablanca,3,128.432,1.0,777378,4.3
Casablanca,5,280.968,3.0,1637181,4.3
Casablanca,1,107.364,2.0,710771,4.3
Casablanca,6,244.628,4.0,1250574,4.3
Casablanca,2,75.716,1.0,640966,4.3
Casablanca,5,306.728,4.0,1630183,4.3
Casablanca,2,84.17999999999999,1.0,615126,4.3
Casablanca,3,125.764,2.0,915484,4.3
Casablanca,6,296.332,4.0,1634953,4.3
Casablanca,6,260.544,3.0,1382272,4.3
Casablanca,3,213.164,2.0,930301,4.3
Casablanca,1,79.396,1.0,689033,4.3
Casablanca,6,312.616,4.0,1537040,4.3
Casablanca,4,172.5,2.0,1021305,4.3
Casablanca,3,217.672,3.0,1103589,4.3
Casablanca,2,102.58,2.0,864796,4.3
Casablanca,4,205.712,2.0,1026949,4.3
Casablanca,1,71.392,1.0,422074,4.3
Casablanca,2,105.708,1.0,806661,4.3
Casablanca,1,111.32,1.0,825499,4.3
Casablanca,6,313.444,3.0,1805914,4.3
Casablanca,4,180.412,3.0,1055585,4.3
Casablanca,5,224.84799999999998,4.0,1209638,4.3
Casablanca,4,206.264,2.0,1087056,4.3
Casablanca,5,233.588,3.0,1402006,4.3
Casablanca,3,192.648,2.0,1108373,4.3
Casablanca,6,302.312,3.0,1525692,4.3
Casablanca,2,78.568,1.0,452408,4.3
Casablanca,2,112.148,2.0,776072,4.3
Casablanca,1,98.624,1.0,448596,4.3
Casablanca,2,116.38,1.0,699850,4.3
Casablanca,4,143.06,3.0,934493,4.3
Casablanca,4,151.8,2.0,851243,4.3
Casablanca,6,310.776,3.0,1459314,4.3
Casablanca,6,310.04,4.0,1757859,4.3
Casablanca,2,94.208,2.0,613708,4.3
Casablanca,2,118.67999999999999,2.0,864745,4.3
Casablanca,3,147.384,3.0,818010,4.3
Casablanca,5,287.592,4.0,1583787,4.3
Casablanca,4,219.972,2.0,996144,4.3
Casablanca,4,162.656,3.0,768948,4.3
Casablanca,4,169.004,2.0,1039672,4.3
Casablanca,6,247.296,4.0,1441385,4.3
Casablanca,4,218.132,2.0,1180479,4.3
Casablanca,5,238.28,4.0,1208610,4.3
Casablanca,4,159.988,2.0,930179,4.3
Casablanca,4,131.652,2.0,788876,4.3
Casablanca,3,160.724,3.0,896723,4.3
Casablanca,6,271.676,3.0,1264838,4.3
Casablanca,3,176.364,2.0,960616,4.3
Casablanca,2,90.804,1.0,698402,4.3
Casablanca,4,128.064,2.0,744899,4.3
Casablanca,3,163.024,3.0,747303,4.3
Casablanca,4,141.772,3.0,850078,4.3
Casablanca,6,244.26,3.0,1371910,4.3
Casablanca,1,81.328,1.0,502693,4.3
Casablanca,1,108.928,1.0,710805,4.3
Casablanca,3,206.724,2.0,1046975,4.3
Casablanca,5,233.31199999999998,3.0,1123730,4.3
Casablanca,5,287.408,4.0,1614766,4.3
Casablanca,1,104.88,1.0,900363,4.3
Casablanca,6,275.17199999999997,3.0,1158188,4.3
Casablanca,3,190.624,3.0,1152206,4.3
Casablanca,4,121.164,2.0,800929,4.3
Casablanca,4,125.02799999999999,2.0,924159,4.3
Casablanca,5,277.656,3.0,1765245,4.3
Casablanca,1,79.488,1.0,491636,4.3
Casablanca,4,150.60399999999998,2.0,825341,4.3
Casablanca,1,85.008,2.0,513828,4.3
Casablanca,1,88.78,1.0,510003,4.3
Casablanca,6,270.756,3.0,1285101,4.3
Casablanca,5,300.472,3.0,1502094,4.3
Casablanca,5,287.132,3.0,1851298,4.3
Casablanca,3,180.596,2.0,958162,4.3
Casablanca,6,316.572,4.0,1892730,4.3
Casablanca,4,192.096,3.0,1191298,4.3
Casablanca,2,75.532,2.0,674220,4.3
Casablanca,3,155.94,2.0,755000,4.3
Casablanca,4,159.528,2.0,746033,4.3
Casablanca,3,186.944,3.0,1168432,4.3
Casablanca,4,175.168,2.0,1131649,4.3
Casablanca,3,217.396,3.0,942560,4.3
Casablanca,5,286.764,4.0,1866397,4.3
Casablanca,4,188.048,3.0,1190123,4.3
Casablanca,4,190.624,2.0,1179891,4.3
Casablanca,5,274.804,3.0,1395602,4.3
Casablanca,3,134.32,1.0,756021,4.3
Casablanca,1,93.65599999999999,1.0,505501,4.3
Casablanca,6,257.416,4.0,1353333,4.3
Casablanca,2,115.368,2.0,691798,4.3
Casablanca,6,275.724,4.0,1160174,4.3
Tetouan,5,318.228,3.0,1810205,10.35
Tetouan,3,210.496,3.0,1159330,10.35
Tetouan,6,222.64,4.0,1188487,10.35
Tetouan,6,234.968,3.0,1163590,10.35
Tetouan,3,183.724,2.0,951683,10.35
Tetouan,5,298.724,4.0,1768329,10.35
Tetouan,1,74.336,1.0,433798,10.35
Tetouan,5,220.892,,1226635,10.35
Tetouan,6,280.876,4.0,1442697,10.35
Tetouan,1,118.67999999999999,2.0,782473,10.35
Tetouan,5,289.8,4.0,1746881,10.35
Tetouan,4,217.57999999999998,2.0,1094919,10.35
Tetouan,4,183.07999999999998,3.0,1005843,10.35
Tetouan,3,214.82,2.0,1082122,10.35
Tetouan,1,115.736,2.0,737910,10.35
Tetouan,2,97.52,2.0,677996,10.35
Tetouan,4,131.1,1.0,931667,10.35
Tetouan,4,123.556,1.0,863427,10.35
Tetouan,6,315.008,3.0,1880986,10.35
Tetouan,4,147.292,2.0,767920,10.35
Tetouan,4,162.748,3.0,946753,10.35
Tetouan,6,305.164,4.0,1445443,10.35
Tetouan,2,83.628,2.0,679334,10.35
Tetouan,1,89.24,1.0,521978,10.35
Tetouan,3,126.316,1.0,839941,10.35
Tetouan,4,188.14,2.0,1160205,10.35
Tetouan,5,318.504,4.0,1452786,10.35
Tetouan,4,193.108,3.0,949201,10.35
Tetouan,3,132.572,2.0,904138,10.35
Tetouan,5,305.164,4.0,1810110,10.35
Tetouan,6,288.88,4.0,1677363,10.35
Tetouan,6,303.508,3.0,1554358,10.35
Tetouan,5,248.952,4.0,1106941,10.35
Tetouan,4,187.404,2.0,1053207,10.35
Tetouan,4,178.756,3.0,1022039,10.35
Tetouan,5,273.424,3.0,1136167,10.35
Tetouan,6,263.396,4.0,1248928,10.35
Tetouan,3,162.38,3.0,700763,10.35
Tetouan,4,176.916,2.0,1015736,10.35
Tetouan,3,201.02,2.0,1027404,10.35
Tetouan,1,81.05199999999999,1.0,590625,10.35
Tetouan,5,262.384,3.0,1276805,10.35
Tetouan,5,283.912,4.0,1749748,10.35
Tetouan,6,320.62,4.0,1692424,10.35
Tetouan,4,164.496,2.0,937238,10.35
Tetouan,5,298.724,3.0,1804929,10.35
Oujda,5,321.816,3.0,1781035,12.8
Oujda,3,125.02799999999999,2.0,695193,12.8
Oujda,3,179.952,3.0,1057772,12.8
Oujda,5,225.492,4.0,1351961,12.8
Oujda,3,123.648,1.0,781613,12.8
Oujda,4,176.732,3.0,1129889,12.8
Oujda,6,221.904,4.0,1381247,12.8
Oujda,2,74.704,1.0,675419,12.8
Oujda,6,313.076,3.0,1499980,12.8
Oujda,2,102.672,1.0,719361,12.8
Oujda,4,197.892,3.0,1120929,12.8
Oujda,4,132.48,2.0,776252,12.8
Oujda,5,320.804,3.0,1428410,12.8
Oujda,3,218.224,3.0,1070140,12.8
Oujda,4,209.208,2.0,1140486,12.8
Oujda,2,105.248,2.0,920399,12.8
Oujda,3,219.78799999999998,3.0,1095727,12.8
Oujda,2,82.248,2.0,510471,12.8
Oujda,4,162.748,3.0,822025,12.8
Oujda,6,313.444,4.0,1642505,12.8
Oujda,5,226.688,4.0,1212766,12.8
Oujda,4,146.924,3.0,692765,12.8
Oujda,2,70.38,2.0,413167,12.8
Oujda,6,272.504,3.0,1285334,12.8
Oujda,4,148.304,2.0,846060,12.8
Oujda,3,150.60399999999998,3.0,748547,12.8
Oujda,5,261.28,4.0,1375446,12.8
Oujda,4,199.82399999999998,3.0,1088256,12.8
Oujda,4,133.85999999999999,1.0,693305,12.8
Oujda,5,310.68399999999997,3.0,1637408,12.8
Oujda,6,237.728,4.0,1188301,12.8
Oujda,5,281.336,3.0,1791822,12.8
Oujda,3,201.756,3.0,1010591,12.8
Oujda,2,118.036,2.0,809998,12.8
Oujda,3,176.364,3.0,968878,12.8
Oujda,3,146.28,3.0,921125,12.8
Oujda,5,274.252,4.0,1441449,12.8
Oujda,6,234.968,4.0,1211778,12.8
Oujda,4,207.46,3.0,1105082,12.8
Oujda,4,150.696,3.0,814321,12.8
Oujda,5,246.928,3.0,1173061,12.8
Oujda,6,273.24,4.0,1417478,12.8
Oujda,3,197.064,2.0,1171825,12.8
Oujda,2,76.728,1.0,400497,12.8
Oujda,1,106.72,2.0,756578,12.8
Oujda,1,109.29599999999999,2.0,713878,12.8
Oujda,2,112.24,1.0,890402,12.8
Oujda,3,155.296,2.0,839915,12.8
Oujda,5,319.056,3.0,1767099,12.8
Oujda,5,315.284,4.0,1627732,12.8
Oujda,6,252.172,3.0,1135658,12.8
Oujda,5,308.016,3.0,1805090,12.8
Oujda,6,256.21999999999997,4.0,1340366,12.8
Oujda,1,111.872,1.0,795561,12.8
Oujda,4,154.56,3.0,847519,12.8
Oujda,5,260.912,4.0,1124962,12.8
Oujda,5,232.11599999999999,4.0,1336884,12.8
Oujda,3,128.61599999999999,2.0,723186,12.8
Oujda,1,70.748,1.0,658658,12.8
Oujda,3,155.94,3.0,798247,12.8
Oujda,4,145.084,3.0,938194,12.8
Mohammadia,2,86.848,2.0,571130,10.35
Mohammadia,2,92.92,2.0,677791,10.35
Mohammadia,6,311.512,4.0,1765393,10.35
Mohammadia,6,284.64799999999997,3.0,1561464,10.35
Mohammadia,6,227.608,3.0,1140701,10.35
Mohammadia,1,102.948,1.0,710592,10.35
Mohammadia,5,322.0,4.0,1521600,10.35
Mohammadia,6,253.552,3.0,1222902,10.35
Mohammadia,6,321.908,3.0,1855438,10.35
Mohammadia,3,127.05199999999999,2.0,682903,10.35
Mohammadia,1,85.652,2.0,610576,10.35
Mohammadia,1,88.872,1.0,431278,10.35
Mohammadia,5,298.356,4.0,1685394,10.35
Mohammadia,6,294.952,3.0,1635450,10.35
Mohammadia,6,229.54,3.0,1236726,10.35
Mohammadia,6,275.08,3.0,1127493,10.35
Mohammadia,3,128.432,1.0,907296,10.35
Mohammadia,4,207.644,2.0,1169457,10.35
Mohammadia,2,114.53999999999999,2.0,871469,10.35
Mohammadia,5,272.78,3.0,1408836,10.35
Mohammadia,4,127.05199999999999,2.0,822376,10.35
Mohammadia,4,123.372,2.0,842722,10.35
Mohammadia,1,95.128,1.0,532819,10.35
Mohammadia,4,168.544,3.0,1188134,10.35
Mohammadia,2,82.708,1.0,405528,10.35
Mohammadia,5,282.716,4.0,1571575,10.35
Mohammadia,3,195.04,3.0,1090693,10.35
Mohammadia,6,261.464,3.0,1131291,10.35
Mohammadia,3,135.148,1.0,737708,10.35
Mohammadia,4,204.7,2.0,936529,10.35
Mohammadia,2,88.78,1.0,670381,10.35
Mohammadia,2,105.616,1.0,770066,10.35
Mohammadia,6,300.564,4.0,1575798,10.35
Mohammadia,6,231.564,3.0,1157624,10.35
Mohammadia,6,264.96,3.0,1243361,10.35
Mohammadia,1,72.128,1.0,625527,10.35
Mohammadia,4,126.684,1.0,885972,10.35
Mohammadia,5,237.176,3.0,1343284,10.35
Mohammadia,2,76.91199999999999,2.0,427751,10.35
Mohammadia,3,166.428,2.0,1094388,10.35
Mohammadia,4,205.528,3.0,1193177,10.35
Mohammadia,4,131.376,1.0,814554,10.35
Mohammadia,6,288.052,4.0,1814202,10.35
Mohammadia,5,299.368,3.0,1678262,10.35
Mohammadia,6,233.864,4.0,1317928,10.35
Mohammadia,4,209.944,3.0,1181258,10.35
Mohammadia,4,177.1,2.0,1054548,10.35
Mohammadia,6,252.26399999999998,4.0,1198277,10.35
Mohammadia,6,249.78,3.0,1313626,10.35
Mohammadia,1,102.764,2.0,842791,10.35
Mohammadia,2,112.148,2.0,690266,10.35
Mohammadia,3,148.304,2.0,837782,10.35
Mohammadia,3,167.9,3.0,1139324,10.35
Mohammadia,5,320.436,3.0,1510212,10.35
Mohammadia,4,137.264,1.0,744923,10.35
Mohammadia,6,258.336,3.0,1337686,10.35
Mohammadia,3,202.676,2.0,992895,10.35
Mohammadia,5,277.19599999999997,3.0,1851223,10.35
Mohammadia,4,176.82399999999998,3.0,1164903,10.35
Mohammadia,4,189.33599999999998,2.0,980936,10.35
Mohammadia,5,273.792,3.0,1255586,10.35
Mohammadia,4,142.14,2.0,777541,10.35
Mohammadia,3,215.648,3.0,966903,10.35
Mohammadia,5,262.752,3.0,1401206,10.35
Mohammadia,6,274.344,3.0,1401357,10.35
Mohammadia,6,275.816,4.0,1285100,10.35
Mohammadia,2,95.036,1.0,527026,10.35
Mohammadia,2,83.996,2.0,664394,10.35
Mohammadia,5,260.728,4.0,1327036,10.35
Mohammadia,1,96.416,1.0,570938,10.35
Mohammadia,5,256.68,3.0,1424197,10.35
Mohammadia,4,132.296,2.0,870235,10.35
Mohammadia,6,270.112,4.0,1428768,10.35
Mohammadia,5,241.04,4.0,1250012,10.35
Mohammadia,4,171.304,2.0,971139,10.35
Mohammadia,4,185.84,2.0,995213,10.35
Mohammadia,6,251.528,3.0,1443944,10.35
Mohammadia,6,230.27599999999998,4.0,1264295,10.35
Mohammadia,6,302.404,3.0,1780643,10.35
Mohammadia,6,263.12,3.0,1276237,10.35
Mohammadia,2,102.764,1.0,872362,10.35
Mohammadia,3,219.60399999999998,3.0,969764,10.35
Mohammadia,4,172.776,3.0,936734,10.35
Mohammadia,3,175.352,2.0,1187872,10.35
Mohammadia,2,85.836,2.0,503408,10.35
Mohammadia,6,280.508,3.0,1827302,10.35
Mohammadia,2,115.92,2.0,862034,10.35
Mohammadia,3,137.07999999999998,2.0,813572,10.35
Mohammadia,4,187.496,3.0,1155168,10.35
Mohammadia,6,274.896,4.0,1196269,10.35
Mohammadia,3,191.452,2.0,1006887,10.35
Mohammadia,6,309.396,4.0,1569452,10.35
Mohammadia,5,288.512,4.0,1867675,10.35
Mohammadia,4,215.096,3.0,1000370,10.35
Mohammadia,1,85.192,1.0,563858,10.35
Mohammadia,4,168.82,3.0,974681,10.35
Mohammadia,6,292.56,4.0,1736741,10.35
Mohammadia,3,120.06,1.0,918888,10.35
Azrou,3,193.384,3.0,946423,10.35
Azrou,4,199.456,3.0,994651,10.35
Azrou,4,188.876,3.0,1192320,10.35
Azrou,6,273.24,3.0,1268708,10.35
Azrou,1,87.768,2.0,417809,10.35
Azrou,2,78.66,1.0,589761,10.35
Azrou,6,289.524,3.0,1773473,10.35
Azrou,3,172.96,2.0,946638,10.35
Azrou,6,284.372,4.0,1625103,10.35
Azrou,5,259.164,3.0,1179584,10.35
Azrou,6,268.548,3.0,1144654,10.35
Azrou,2,91.356,2.0,697173,10.35
Azrou,5,258.888,4.0,1351051,10.35
Agadir,3,128.8,2.0,938609,19.1
Agadir,6,286.856,4.0,1683660,19.1
Agadir,5,263.67199999999997,4.0,1315127,19.1
Agadir,3,124.93599999999999,1.0,898290,19.1
Agadir,4,184.736,3.0,1182573,19.1
Agadir,5,231.932,4.0,1303623,19.1
Agadir,5,264.776,3.0,1368225,19.1
Agadir,5,242.236,4.0,1281197,19.1
Agadir,3,185.012,3.0,1081846,19.1
Agadir,5,273.424,3.0,1186230,19.1
Agadir,5,321.908,4.0,1651750,19.1
Agadir,5,237.728,3.0,1175694,19.1
Agadir,3,211.968,2.0,1140651,19.1
Agadir,2,89.976,2.0,518977,19.1
Agadir,1,82.432,2.0,555182,19.1
Agadir,2,105.34,1.0,758622,19.1
Agadir,6,251.528,4.0,1184106,19.1
Agadir,5,263.396,4.0,1260580,19.1
Agadir,5,313.628,3.0,1830601,19.1
Agadir,1,84.732,2.0,557227,19.1
Agadir,1,118.128,2.0,913017,19.1
Agadir,4,124.292,2.0,680353,19.1
Agadir,3,159.528,2.0,774677,19.1
Agadir,2,117.116,1.0,843643,19.1
Agadir,6,314.916,3.0,1546893,19.1
Agadir,3,189.704,3.0,1147989,19.1
Agadir,5,237.912,3.0,1360406,19.1
Agadir,5,305.808,3.0,1769921,19.1
Agadir,3,138.09199999999998,,833117,19.1
Agadir,6,272.872,4.0,1268480,19.1
Agadir,4,161.46,3.0,919090,19.1
Agadir,2,95.496,1.0,662146,19.1
Agadir,6,258.98,4.0,1393183,19.1
Agadir,4,142.6,3.0,922775,19.1
Agadir,3,197.432,2.0,1035110,19.1
Agadir,3,179.768,2.0,995528,19.1
Agadir,1,99.82,1.0,492651,19.1
Agadir,6,237.54399999999998,4.0,1327530,19.1
Agadir,4,146.648,2.0,789174,19.1
Agadir,3,158.976,2.0,816966,19.1
Agadir,6,263.396,4.0,1211557,19.1
Agadir,5,284.372,4.0,1585446,19.1
Agadir,3,159.16,2.0,813663,19.1
Agadir,4,140.024,2.0,884264,19.1
Agadir,3,148.12,3.0,754248,19.1
Agadir,6,258.98,3.0,1270447,19.1
Agadir,3,190.808,2.0,955349,19.1
Agadir,4,136.252,2.0,894927,19.1
Agadir,5,236.9,4.0,1219815,19.1
Agadir,6,289.8,3.0,1465140,19.1
Agadir,3,130.82399999999998,1.0,863135,19.1
Agadir,2,74.98,1.0,454385,19.1
Agadir,2,74.98,1.0,686012,19.1
Agadir,4,180.87199999999999,2.0,956217,19.1
Agadir,2,113.252,1.0,893760,19.1
Agadir,6,255.484,3.0,1389072,19.1
Agadir,6,227.424,4.0,1183600,19.1
Agadir,2,77.556,2.0,433151,19.1
Agadir,5,253.27599999999998,4.0,1102402,19.1
Agadir,4,125.396,1.0,796688,19.1
Agadir,5,315.928,4.0,1678125,19.1
Agadir,1,103.868,1.0,683165,19.1
Agadir,5,317.4,3.0,1560184,19.1
Agadir,1,105.432,1.0,863202,19.1
Agadir,6,282.164,4.0,1667135,19.1
Agadir,1,100.92399999999999,1.0,631798,19.1
Agadir,3,158.148,2.0,791983,19.1
Agadir,3,220.156,3.0,935412,19.1
Agadir,1,115.368,1.0,833551,19.1
Agadir,3,188.6,2.0,1058557,19.1
Agadir,5,228.804,4.0,1328489,19.1
Agadir,4,157.504,3.0,922968,19.1
Agadir,4,212.152,2.0,971425,19.1
Agadir,6,270.48,4.0,1409488,19.1
Agadir,6,278.76,4.0,1720772,19.1
Agadir,3,137.908,1.0,695833,19.1
Agadir,6,243.34,4.0,1167653,19.1
Agadir,5,232.944,3.0,1449771,19.1
Agadir,5,280.048,4.0,1898061,19.1
Agadir,5,279.68,4.0,1521860,19.1
Agadir,6,274.528,3.0,1123283,19.1
Agadir,1,86.48,1.0,401170,19.1
Agadir,6,240.57999999999998,4.0,1424436,19.1
Agadir,5,224.02,4.0,1181665,19.1
Agadir,1,78.568,1.0,513591,19.1
Agadir,4,175.72,3.0,1124294,19.1
Agadir,2,83.444,1.0,404252,19.1
Agadir,5,283.084,3.0,1503368,19.1
Agadir,6,278.484,3.0,1410162,19.1
Agadir,3,145.728,3.0,723642,19.1
Agadir,4,182.988,2.0,943223,19.1
Agadir,5,238.096,3.0,1436650,19.1
Agadir,5,314.548,3.0,1487179,19.1
Agadir,2,109.02,1.0,860499,19.1
Agadir,6,221.26,3.0,1258627,19.1
Agadir,3,180.596,3.0,1019130,19.1
Agadir,6,250.792,3.0,1365106,19.1
Agadir,3,183.724,2.0,973263,19.1
Essaouira,6,294.584,4.0,1844703,10.35
Essaouira,5,281.06,4.0,1453770,10.35
Essaouira,1,75.992,1.0,562115,10.35
Essaouira,4,192.096,3.0,949421,10.35
Essaouira,3,156.768,2.0,946515,10.35
Essaouira,5,321.448,4.0,1561025,10.35
Essaouira,5,305.808,4.0,1742424,10.35
Essaouira,3,215.74,2.0,1056117,10.35
Essaouira,5,240.488,4.0,1381911,10.35
Essaouira,5,267.168,4.0,1280948,10.35
Essaouira,5,260.176,3.0,1446599,10.35
Essaouira,2,72.772,2.0,680775,10.35
Essaouira,4,183.908,2.0,1123116,10.35
Essaouira,4,186.852,3.0,1019791,10.35
Essaouira,3,151.248,3.0,863568,10.35
Essaouira,1,86.94,2.0,411062,10.35
Essaouira,1,103.96,1.0,682455,10.35
Essaouira,2,78.2,2.0,413832,10.35
Essaouira,1,108.56,1.0,937313,10.35
Essaouira,4,129.444,1.0,782773,10.35
Essaouira,6,221.536,3.0,1264147,10.35
Essaouira,4,213.256,3.0,954038,10.35
Essaouira,4,182.804,3.0,1031983,10.35
Essaouira,6,222.456,3.0,1319222,10.35
Essaouira,6,270.296,4.0,1290265,10.35
Essaouira,1,75.9,1.0,471545,10.35
Essaouira,5,264.04,3.0,1222249,10.35
Essaouira,5,229.908,3.0,1221150,10.35
Essaouira,4,150.328,2.0,842483,10.35
Essaouira,1,91.632,2.0,435286,10.35
Essaouira,5,272.13599999999997,3.0,1228575,10.35
Essaouira,3,201.84799999999998,2.0,1035817,10.35
Essaouira,4,215.096,2.0,1026250,10.35
Essaouira,6,249.136,4.0,1258030,10.35
Essaouira,3,126.776,2.0,921254,10.35
Essaouira,6,260.912,3.0,1419577,10.35
Essaouira,5,315.56,4.0,1766707,10.35
Essaouira,3,177.928,2.0,1057406,10.35
Essaouira,2,91.53999999999999,2.0,644323,10.35
Essaouira,5,226.596,3.0,1370396,10.35
Essaouira,3,203.596,2.0,1127023,10.35
Essaouira,4,174.892,2.0,1043074,10.35
Essaouira,5,249.596,3.0,1419836,10.35
Essaouira,2,80.5,1.0,482887,10.35
Essaouira,1,93.472,2.0,484733,10.35
Essaouira,5,310.96,3.0,1707434,10.35
Essaouira,3,182.988,3.0,1080207,10.35
Essaouira,5,317.032,3.0,1656804,10.35
Essaouira,3,183.356,2.0,1154896,10.35
Essaouira,3,167.624,3.0,994694,10.35
Essaouira,6,249.228,3.0,1188923,10.35
Essaouira,3,212.98,3.0,1002072,10.35
Essaouira,6,247.572,4.0,1386653,10.35
Essaouira,3,140.11599999999999,3.0,926944,10.35
Essaouira,1,82.8,2.0,501289,10.35
Essaouira,6,269.652,4.0,1374210,10.35
Essaouira,3,167.44,3.0,1171354,10.35
Essaouira,1,116.65599999999999,1.0,920188,10.35
Essaouira,6,314.916,4.0,1610544,10.35
Essaouira,6,232.024,3.0,1326050,10.35
Essaouira,3,159.896,3.0,725063,10.35
Essaouira,4,131.284,1.0,684132,10.35
Essaouira,3,134.596,1.0,818562,10.35
Essaouira,3,187.956,2.0,1028649,10.35
Essaouira,1,78.2,1.0,420104,10.35
Essaouira,2,98.716,2.0,485745,10.35
Essaouira,3,165.048,2.0,779116,10.35
Essaouira,1,117.3,1.0,899499,10.35
Essaouira,4,176.916,2.0,1161543,10.35
Essaouira,2,82.15599999999999,2.0,643097,10.35
Essaouira,6,289.616,3.0,1613637,10.35
Essaouira,1,100.188,2.0,583362,10.35
Essaouira,2,103.5,2.0,803051,10.35
Essaouira,4,191.912,2.0,1012535,10.35
Essaouira,1,71.76,1.0,604558,10.35
Essaouira,6,256.496,4.0,1368969,10.35
Essaouira,3,208.564,3.0,925206,10.35
Essaouira,2,114.908,2.0,917666,10.35
Essaouira,5,256.404,4.0,1338703,10.35
Essaouira,6,268.364,4.0,1292554,10.35
Essaouira,3,171.304,3.0,1128241,10.35
Essaouira,1,91.448,1.0,689901,10.35
Essaouira,6,297.804,4.0,1701780,10.35
Essaouira,6,277.564,3.0,1881124,10.35
Fes,1,87.124,1.0,507272,12.7
